products_and_services,products_id
frozen offal,e8a9eb63-7bc5-407f-8943-609426516e64
gala dinners,425da22c-fc4a-4232-8138-74327468af5d
food product agents and representatives,7eeb79ba-6b68-4f3d-a39a-f4c9eb21a50b
mealy feeds,e1a33ad7-ffc4-491a-b9d4-5d785218e8c4
butchering workshop,f3fdce8d-a9f4-46a3-a308-3e3eb566404f
vitamin supplements,62130ee6-0a3b-4ebc-9778-bd2967a3ce93
organic meats,c62452c8-6783-4ce1-af5e-e8468a3995fd
turmeric,3de8a9c8-bf14-4687-b8cf-109a60a04f9c
red berry drink,13da4ebd-7c23-4734-90f7-6d199d1d28f8
electric citrus-fruit squeezers,8a199208-4968-4d28-876b-56e6123f8cf6
drink vending machine,c6a815ba-ca50-4e5d-96ac-06bdca066d0f
packaged garlic,6587368b-acdb-45ff-8040-496574beab49
spring garlic,ad47c329-cefb-445c-a6b4-39662c5d513b
controlled fermentation,50f2e1fb-978c-4bb7-9dc0-13dbabab3f5f
scallion,92513146-840c-4a03-9d54-c015cb0ab9b7
cotechino,23dfa6b8-8990-4d9f-85b6-c83605aee4dd
bacon,2cd7b314-57c3-452c-8fbe-d558ef636518
produttore,774548e8-a52a-46d1-ac0a-4fda7056390e
cabernet,0493f105-26ac-49fc-a664-b47a86984039
cabernet sauvignon,89e5a010-9b73-437a-8367-3e2b4bea8afb
chardonnay,a08e9578-cdc1-470d-a2e7-fa1068fc92dd
refosco,b03da40f-f933-4290-97ec-fa3521e6c669
merlot,d3f53754-e0ed-482e-8df6-9bc668bb7cf7
italian brut wines,439ed696-1b62-4ae7-ac09-2b2c2e3c5a8c
organic wines,3fad0d96-ab5b-49d0-ab6d-ef974b75d687
bag in box wines,52ef06c4-6e5c-4f87-96da-d69f2876b5e2
canned wines,3f07325a-948a-420a-b83c-14f36a96b0e8
fortified wines,d07bfc6c-8a0e-4f31-ab52-0cac3c4e9510
aqua-vitae,cdf8e282-3bdd-4e44-b3d4-2e9485f27a08
grape distillers,4710c09c-0176-4c3d-a8bf-35a812dc252c
conveyor systems,ef8df48f-9030-4066-bbe2-4d9b8508edf2
delivery chutes and conveyors for grapes and must,c0301ecf-1cca-4d3c-89be-637f4eb6c36e
drinks,5388dcc4-d28c-4313-bb8c-8759892b8ceb
gravity fillers,ddbeb2a7-95b0-436c-9d4e-d4fab85c8ab2
stalk separators,0d1c3c3e-11d4-44e0-8d65-ca880bc786d4
wines - val d'aosta,dc0fd57a-5499-453a-9abf-1470664272c1
valle d'aosta grape variety,59699a7d-78c2-4d3a-a225-c3eccbe49eb9
liqueurs,383a18aa-9da5-467b-9ae5-05fd63107844
distillates,49374810-6f76-4678-97b0-6a3595b9fea6
distillery,137a9258-1f06-40eb-a0d0-879399c7bdd1
tuscan grape variety,55f3b208-8e25-4b99-aa48-2001ab8abe24
castles to rent,499aa85d-b6a1-47e5-ae07-774f414f37d0
chianti,801a42ce-ac5f-4931-8f44-55f002de656e
piedmontese grape varieties,9f284cd3-c64f-4b23-8cc6-be6c2fabce7c
screw elevators,26ac8a6d-8247-4a4b-a7de-b4017aa575bd
grape hoppers,b4533ec8-fc5f-4b5e-bb21-f0effec4bcf0
horticultural and gardening machinery,6274597c-de83-4f34-a382-d81b249a20b1
wine-growing supplies,6fada889-5bca-4481-9973-5c870f4366ea
wine grapes,5dfa2b69-9f37-4ea2-80cd-fe5f66a2c21a
presses for the wine industry,ac98121a-1b5e-4c44-8589-f8565fbbc83c
veneto wine,83c3b3a9-5f0f-402a-b633-dab3c7722534
wines - piedmont,7dedb3d5-82d1-42d1-95a5-1e73d833fa48
moscato d'asti,55d2e4cf-3028-47a9-85ad-5b4338b437dc
arneis,8cd6f30e-efe2-4ae0-a8fb-bab7fe715daa
dolcetto d'alba,85e1b1e6-2da5-4c13-8371-e2205a9d1f23
barbaresco,afd69e78-c436-49c3-a39b-ea91975f9979
pinot grigio,6da3a884-40c2-4a73-b785-8169224ab6dc
aperol spritz,0e14ea11-8289-4af0-a7fe-3f6789b8ec4f
tuscany,453d5a46-ff4f-474d-b012-2876da19b31c
wines - friuli-venezia giulia,6a19e06e-bc12-49ab-9a03-7b0c61f73573
aromatic grappa,f53c229f-3b1b-4535-9c9d-07830a903a28
gastronomic products,3d407d8f-b6aa-4a4e-8e42-c04920a08aff
sweet custards,bf3b3cda-3f60-49f0-a18d-503523070193
lambrusco,da70caae-053a-43bf-bbdd-26e17e4cb075
shiitake mushrooms,95c4531b-f17b-4220-bbfe-6aac5be32464
king trumpet mushrooms,f7574622-b5fa-4504-85fa-1b3b5f8c7a93
button mushrooms,fe19d118-5bd3-480b-89b4-72b4152c798d
mushroom packages,b972470f-b675-4d90-83cc-8a1017aa0080
varieties of king trumpet mushrooms,3cc4dbcb-84dd-4ae2-b1d8-39d03f045fa6
substrate for king trumpet mushrooms,4b756cb9-34c2-46ba-8cf6-6530ac4d4063
sale of substrates for king trumpet mushrooms,54d47dd1-cb17-4c12-b065-b7a40847d0a1
king trumpet mushroom,692f9ccb-901e-42a1-8eaa-a7963d62ae41
porcini and boletus mushrooms,b455b0ab-00b4-44dd-9a9b-12dbb5a41dd1
chanterelle mushrooms,1422c0c0-dc09-4a12-b6a6-ac4ced69500a
frozen mushrooms,8b5ed7bf-f7f9-423d-84b1-61ae4d1137b3
ingrosso funghi porcini,574f5df2-9837-44b7-9c05-2fb5e172651e
funghi porcini,5ffdf150-2f38-4b69-86f2-9a5bcd0a5c3d
funghi porcini congelati,af80407e-743e-41f5-85f2-8d9ddae36711
funghi porcini freschi,3dfcf65b-8564-4b91-8843-e2888dccd034
tea,23570ab2-2c27-4683-9a3b-2008249ae0d5
herb teas,7860724c-c865-4a76-aeb2-168b2ed6536b
hors d'oeuvres,625daadb-cdbf-404c-824f-208cbe930fc2
grilled courgettes,9baeae70-1b71-4933-96b7-81d9e6469e04
small artichokes,e58a1a85-cc3c-4964-8c19-caab0e476355
grilled peppers,a47b2cc2-b73a-4f7d-b499-e388fd0199a1
pickled preserves,1855eda3-22a9-4466-b39d-b0641297fb23
grilled vegetables,2058b13d-d2ec-4dfb-97ad-2606a7dec417
mushroom specialties,389802e5-f389-44f5-ac65-34f6757f129f
porcini mushrooms in oil,43b0c8f3-66bf-4b5d-83f6-894354926c22
tinned mushrooms,d98ae0e2-a715-4a48-ab77-42927fd76cce
packaged fresh porcini mushrooms,a7704cc3-ef7d-4571-8aba-deb6b6db5dbd
mushrooms marinated in oil,3ad19ff2-7dfb-4c20-8064-f7bfb8c77782
vegetable sauces,132e6ab3-deb4-4eea-bb88-61a26ef56ce8
packaged tomatoes,ef8c0e2b-7d7d-4105-b622-33aadbc179c4
dried sweet peppers,a5ddc32f-cfe8-4a04-a04c-b0e1017a4b8d
green olives,ca3baad6-2bfb-4830-a47a-3314d40ac5fc
pesto,e7dc9203-0904-4866-a46f-1298d1049499
antipasti,826bdc53-ac87-4a86-a388-03eed6346208
pate,36032078-c05d-40a0-8ed6-c7a4172af533
fine wines,3903742f-5ed1-44b6-b8a0-72bb12228acd
bottling of extra virgin olive oil,54993d24-6549-4fda-8e6a-4e1a16771279
olive oil sales,2ec1e045-c891-428c-b7a0-820f9ea45051
olive oil storage,f5ddf5c6-d6e0-4c3a-876b-305a0d6dc81b
animal oils and fats,48125781-f584-44e0-86d5-f8590e1815a8
ham-slicers for butchers and delicatessens,9ffa2c02-409c-44b7-b038-4922b956b750
ham slicers for communities,f26cafaa-64d9-4a85-a3f2-0dc000b6596f
machines for the food industry,d3106a29-6539-4de5-80fe-c723524439bb
systems and equipment for butcher shops,42f1b3bf-47b0-408e-9df7-d4af3d7aec7e
moka certification,8278abf4-f93f-4c80-bc5c-153613c6855d
olio in orcio,22dfb69c-e90a-4f3e-bf2d-795caa611fe2
olio di sicilia,294a56c0-9cab-4a3d-ae9e-08a607228670
olio artigianale,f00dd237-da6a-480a-b1fa-7f44ee22452b
tinned vegetables,bbb6bcbf-7356-4f5c-9978-08a51b17af45
"cakes and pastries, factory-baked",0e0c2823-7814-4f82-8c7d-d273c0bbe7d2
apulia,46e44cfe-f3e2-4c85-b2ce-bed938255566
oil - distribution,fb981f9b-c411-47f4-9fdf-56cc72df7dad
oil machine spare parts,9052e944-354d-47b0-b683-7d2b8c25e206
cooking vinegar,f5ecf407-91cb-4bea-bdbf-31a1fcd4b191
patisserie and pasta products,a15506ba-3998-4ee2-ba94-9a376eefd11d
olive oil bread,7806b325-4540-4ffb-ae0c-582dfe06e339
pure olive oil,1a80b2c9-b9fc-4339-8b39-fd34278d81da
produttore olio di oliva,f8ff605f-6dc2-40d7-a076-493f64107c69
dietetic foods,e27306f1-433f-4f47-a1b1-75eef357575c
dieta - alimenti,97eb242a-c9e7-45a4-b690-dbd4c719272f
hand-made ice-cream,ae16131c-f804-454d-9913-efa7dec1d0fb
supplies for ice-cream parlours,190258cb-cf37-44c2-8dc0-08a7161d1a9a
frosted candies,482ad36d-fa33-4d87-ba24-715debcff6a0
grading machines for olives,53a05b49-85d1-4c25-80a1-a4b62207e971
product sampling,e081d499-0966-4efd-bfb0-7abc40dfaf8b
palm oil,7e336d84-237b-4b98-a7c8-bad8cc47524f
freight quotes,27211137-010a-4773-8288-14ddc6e7d400
tuscan sheep's cheese,a1430bb8-42da-49df-b841-c6217ffeefb1
preserved foodstuffs,347f6145-ef63-40ba-8868-530fefda01de
serviced apartments,6a4e40b3-059f-4624-83de-8111874a2112
food-grade flour,c41bd6e7-2f87-44bf-97fa-87de44c50e32
negro amaro,47cae8af-71fa-4a4f-aabb-dccc9a68f03e
wine shop,e42a52c0-1331-4971-8c6e-aa51749e2717
brunello di montalcino,e29f9e2e-b67a-459e-b114-ac007be54237
wines - marches,990f60e2-13cb-415d-91fe-4c426aa551a0
champenois sparkling wine,6dd048c9-4087-4c15-a799-0e4343a84372
subcontract single-portion packaging in sachets,1d496dfc-5ac4-42d9-85b0-38fa249bb456
"vegetables, tinned",a07d06e4-b5d2-4cfe-a48c-1c8c513705d9
fresh stuffed pasta,783926c0-57ba-4dd8-a77b-11ace2b59732
dried tomatoes in olive oil,1c6924e6-8524-48e4-a942-2f2144698b9c
grilled vegetables in oil,f936c51e-61cc-42da-9d6f-7c8e0d1ae512
seed flours,c645906c-0961-4df0-9421-a1fc2ee74154
gluten-free product,eb4be8c2-6ced-486d-b3a1-def6b4bbf3ee
naturally leavened bread,8443cce0-8c7e-4b90-83fc-9057bacb2b0c
home-made beer,bcc977cd-ffa9-4ad0-87d2-cb5153cc6e2f
hand-made pasta,048f9631-6b00-4541-b959-f559e467b063
wine crates,2b034cce-f7c4-4855-9388-4344e88d3e86
artichokes in oil,1b8ba219-ee89-4d6f-a2ba-feecc64d5b02
pesto ligure,d79d07e8-5606-4c42-8c84-ff531d7aea81
organic jams,fd2fc815-f4c2-4c0d-911a-f195d076e4de
flavourings,6b28f177-6342-4439-95ce-47dfe5afcddd
wholesale bakery products,97d1e82a-7d68-4c53-9a57-6c20d08567ff
olio extravergine,c9fafce5-57d0-41b8-8d80-76d36fd97395
olio sfuso,9b7831c8-11c0-4c29-8dfb-c2a70c5f076d
olio italiano,7418eae1-4776-4739-bc5a-4c3e07134760
motor compressors,fe248022-3850-472e-924b-0754e6d59dd2
wholesale production and sales,f25c63fe-316c-4f4d-a00f-027777d0c929
processing of olive oil,7e6a2f61-ca4b-4869-b733-abed52d30862
olive cake oils,b4729444-bfff-4e37-8745-d65375cd17ec
cone crusher,af90ceca-2f3a-4063-a493-4ff1ef9d1c76
producer of extra verginolive oil,5f1f69ed-3dbf-4a3d-8f88-cdfd1c8b0db5
producer of apulian wine,63448922-0660-44fc-ac7e-51ac3ad68ffb
olio extra vergine di oliva biologico,55e02602-2317-41cf-b791-d7e833aff49e
olio di oliva,922a45e1-be8d-45b1-add0-982f13622a4f
wholesale of ice-creams,73f0ee74-6c2d-4e18-9729-d9d5b3c78e28
potato crisps and potato-based snacks,d72ad22b-9bb2-4a41-ade9-65de0c407f6a
potato-peelers,9c0aa069-e5fd-41d5-9a55-958ded74cf7b
stainless steel items,f0554f08-56b9-44ac-9c6a-e3d420e01812
potato-masher,049bbc7c-9e0a-4f6e-8c27-876fa33baf57
wooden products,7b47d1aa-50e2-485e-83c0-211deeccec69
manufacture of household items,c82593bb-beb8-4796-ae32-eb7061537b6c
cheese grater,cfb77e74-1953-4979-b790-396b0f35563d
kitchen accessories,2cd923ae-0c27-436d-a221-936537c49207
cantiere elettrico e idraulico,66d82648-839d-4a7a-a9d7-ba77a379c147
costruzioni e servizi generali,6f3118bc-e07d-4a5c-83e5-ffeda0df896a
corn flakes,55b4c087-48a7-4340-add1-d8a183909bfe
meat choppers and grinders,93b1ecd8-a815-4d61-8d18-a832bb39fb2d
bone saws,e01275a0-96a0-4c47-82e7-0b46239a2f29
trattorias,521a11f2-b5f8-45da-914e-e573fa4b7884
cooking preparation systems and equipment for the food and canning industry,2f11d43a-f468-47c1-b545-87844e151b73
packaged broccoli,7b009239-b057-4509-9b72-0fbe8c84d957
retail stores,d7bb3cee-8735-4651-a789-0187867d15da
organic pulses,691f042f-d6bd-440d-a758-e5d351ae7c44
plc,ac236ea3-2f40-47b3-90e6-3089dda7f415
"vegetables, freeze-dried",8a28b0ec-013a-4866-91fd-1fdb06417a2a
cassava,89415b6e-4fe5-4997-9676-44294cac9fc2
fresh fruit and vegetables from italy,6ab60a0e-4559-4973-ac2f-f23c1aac4b1f
chinese cuisine,3b6fc5f2-1d25-433b-9c00-3db5bf646b09
alimenti dietetici,d6083144-d3ab-4394-9368-f2db532ceeaa
fresh ready-made vegetable-based dishes,e0b2d43c-9bbb-4fde-9a76-d89dca5dffa2
cibo salutare e naturale,06d26789-fab4-4a06-ad1b-95dda2d7662a
wines - campania,050de5e8-8e79-47bf-87bf-6e9d86f39ee2
barbera,36078c18-5ff6-4c65-a639-d0b8f7a16d22
ghemme,bf164aa4-46d4-4b33-85a1-7f469eba0e8e
hills around novara,2114b0b7-2ca3-40b8-8136-dbfdcb2636d4
vino nobile di montepulciano,eb3b0f72-f076-4c5b-9caf-a7c0aa79d589
housing,f17abdcb-644c-47e1-97b5-51b11539be52
surrounded by trees,820148c6-e129-4bd2-b6eb-52a3c8642f02
cheese factories,de23f3db-3b8d-4333-b161-ef7d7b445fd0
dairies,449d5074-dc58-4a1f-b330-cc27eae75c7e
"clothing, fur",923c48c1-a8c7-47c8-bad2-7399d3c096bc
"software, technical and scientific",b187eb23-9018-4694-a837-be901400099a
cerial flakes,4e2434e2-12f3-4c5f-88cb-dd3139e4a59f
holiday farm for school trips,c7e18705-1533-4e46-b9be-f5d4dbc354d7
installation of farming systems,1c4f9918-4fa6-4c9a-b373-5e42f683062b
mowing machines,cd5d4e20-2ae3-4e15-8bc5-ff1bbae08538
powered cultivators,c24fac7d-926a-40bd-bb4b-1a4285f178c1
diesel motor cultivators,de4229d3-aa1e-4030-80cf-5aa01d3875ee
"tractors, vineyard",152e6a96-2e24-4890-9e20-ea71338a715f
export of agricultrual machinery,9c61cfde-e853-4977-a259-4c0118e577db
plastics - recovery and recycling,33e32fa3-c3fa-4cec-a3e6-ca8fd58da116
we sell exclusice properties vineyard and farm estates,2aa0205c-24e2-4697-9490-ebb5342a1346
chain saws,80ea74c3-2095-46d2-a00a-1135eead49f5
farming machinery,61ddc7ef-e253-4fd5-bace-0d1763c67241
compactors,38b6fca6-2e64-43a6-8f92-3ecf98eac374
rotors,2bc45cd4-31ab-4bc8-8855-52b73eae170b
women's sweaters,b6d45bf8-42d0-4a40-9aab-7819f7440855
high fashion,4d62b71b-6935-4050-ae25-6d46fa6cf4b8
tanned cat skins for furs,4164663f-0986-438b-9c77-20ec515544a0
raw furs,75e1bb3d-4d30-4ade-a6de-ae2a5a34e4aa
vellum,3a417805-d672-40cc-a8f1-28dbd6ddf683
raw sheepskins,d6615eae-9b14-46c2-9a6f-3fec3fd551bf
tanned caprine leather for furrier's,9555ae6d-4ebe-490b-9233-5feb25f3aca0
industrial tools,f05727cf-b270-4e6f-b548-b185ebfbbad5
"presses, hydraulic",d6bf6296-f958-4e70-9283-02b41915c896
sawmills - machinery and equipment,13dc92e8-569c-4576-aae3-9b8761892d81
agricultural bikes,a8d0b9f7-2350-4bfe-91ba-557e5614ae5d
animal feed equipment,bfd4b6d4-020d-45d9-9a04-baf70bda24cd
poultry equipment,7c2102d9-4b44-47af-8ee7-173bdd7b98bc
hopper feedboxes,eae980b1-5174-4a63-a310-af8b1b3e641e
feeders for chickens,d0e672f1-328f-4ea5-8f5c-6913df20a3dc
animal feed trollies,064045ed-943b-4e61-9f82-6e6d0d1e9390
feeders for ducks,421a9fc3-2422-439a-b219-34b3a890b663
tubes for feeding lines,105e58a0-d4a6-4a01-a085-6358794aaa44
feeders for turkeys,a1a68678-44ce-4eb3-8797-6e235af754de
machines for poultry farming,dd6a5482-1eee-4d19-a3bd-75da284c3d26
ground roasted coffee,043cdc74-4e4d-433a-b1f0-50ff51d8efaf
ground coffee,a44f0af8-18f6-427a-a405-c0a65be6e77c
customised coffee blends,6c057d9e-784c-470c-b37e-4236e27172bd
espresso coffee pads,5d656678-f0b4-473c-b482-3167e0a7e520
espresso coffee capsules,8e54bb46-b171-481f-8eab-056b4fbcf3b5
automated feeding troughs for poultry farms,a31b3e87-b3f7-4612-beb6-a54334746b2f
commercial vehicle rental,f1958aa7-48d2-43b0-a02d-4bb4114df4e5
bartolini,081d54c2-1bd9-4620-afed-2aafb0cdd333
dhl,7dd57d6d-2762-4200-aa5d-5ef3a2b63e05
telescopic boom lift rental,5a0ba3ed-0d33-495b-aa12-62abab602385
moto-reducers,4b9a769c-f376-4268-a23c-fc24bd2ae621
epicyclic reduction gears,909dc1e9-7396-440a-8a40-535a517f7a8e
gearmotor distribution,7a457622-09a1-4c54-bedc-29f963a1c6d7
metal gears,63bc070d-fc3e-4785-9f4f-d9c03bb64f50
microgears,b446c276-3331-4db4-a75f-fe247db64161
gearmotors,a9d14d9f-51d8-4ec0-9bb5-d3fcbb31ae5a
grading machines,ab3301a3-8fb2-470b-9801-eebe20674458
dryers,c3a9d3b5-2e32-4428-8f4f-25a1266ba79c
breadmaking systems and equipment,cc1188fa-ed31-4dac-b955-2f1edb88d7ad
processing lines for vegetables,7ce34444-58c2-40ba-80fe-0df23a6f7510
hydraulic tippers,f19d06e9-e477-4174-9957-389f0f41bb1c
ship engines,670b4dc3-90ac-4003-a9c0-d8ff038503a0
cylinders and pistons,ab7d29c2-44d6-40f2-9511-3a2999d8734c
lombardini,285bca10-5915-43d8-982d-1eb4fd06cec7
marine engine spares,83ffb8e1-d44a-4e5e-950a-e071a82cd23f
industrial machinery engines,fd811cc5-269c-4129-9949-2033b236eafb
kohler,3fd014af-3da5-4db4-b7a1-8dc1fd49ab82
industrial motor spare parts,43010fa5-d34d-47c7-87d4-244248be835d
farm tractor engines,ae2bf8ae-27a8-4129-9b45-5ae8b8439884
perkins,a5f235a8-47ef-4082-8ed5-35683566328b
lacarla sottoli campani,a1bb05e1-ed69-4c30-9783-135fa81a681e
pickled vegetables,3cb0884c-f576-46da-9914-0495fd94b209
national market,775e0d8b-4c01-4037-a26c-d04b4c5a2d3c
bespoke mechanical machining,14390ea8-9d48-41ed-9977-21a27b9b41c1
balancing,9468bfe3-e73c-4e6b-94ef-2202f0bcb175
tyre inflating kits,8d153d71-d0f3-4dc9-ac00-4fd3009a2c90
tyre replacement,19974518-0078-4989-9eb5-21f7693849ea
pinions,afeddb09-04ac-47f9-9960-b4d29525e423
roller chains for transmissions,3cd3a485-5d26-445f-968f-35aeddf99248
farm holiday,452d1e5a-5950-4fab-a9d5-c62f655f1b78
parts and accessories for mechanical goods conveyors,bce5ce00-d34d-4f2b-afa9-7f5a91c175c6
poultry harvester,e1c187ac-c011-4174-9013-d43ee1662654
chicken loaders,6bb867a8-c509-4a1f-9726-698a88ff6c0d
turkey loaders,98744186-52fd-4d24-9d7c-80b3e2af8141
spare parts for earthmoving machinery,c0046843-5770-4f86-863a-e8c6f30406b1
"photography, aerial",ee559b2f-bafc-4020-92d4-810c1be121c7
drones for photovoltaic farms,65df4832-6504-4d7d-bada-b71aec53d9ae
crates,09dbb9d9-aabe-4d6b-9471-d50bfcb3ef1a
carrube frantumate,c0d7277d-7452-4507-9d0d-424f9b697ee8
seme di carruba,ffa6008d-10b9-4929-9302-98ae593a2773
cereali e granaglie,a003ee73-0d57-47f6-ab10-2cdeac66ed97
tourist services,2e89fad8-9126-4a07-b817-514300c54590
tourism and agriculture,bc86956e-6260-458e-9157-06c260923bff
sale of combine-harvesters,19c82a5e-b7bb-42f3-bda8-08f37f4cb7db
combine-harvester work,b867e59c-4398-4612-ada1-0d423d35edaf
heavy industrial vehicles,28ea6ac3-833e-4f59-9bd8-c185b154ad6b
concrete-mixer trucks,d23fcd30-3a55-4335-b5ed-fb733d674ea7
"wine growing, machinery and equipment",0133099d-44ae-423b-bcd2-94540ede7316
construction of cisterns,95deb1f2-df98-4843-b5a8-23f19a283024
fertilizer spreaders,5e5c0bd1-d3fe-44ed-9a8a-0d16557baac3
dumpers,192ed1d5-aade-4d6c-8b51-274ad2621090
salt pills,d3776890-66df-42da-9fea-4d3ca5632705
fine grain cooking sea salt,70e2accb-582f-46c1-a6f9-5f7d50718b28
unprocessed sea salt,fd9480e5-5463-4abe-91dd-b87aa3cad4fb
road maintenance salt and sand,b6305d01-fdb5-44e6-92bb-454ff5205151
equipping industrial vehicles,59f4a32d-2e8c-4c86-82c6-ccb02fc8e397
"crates, plastic",87a4cd84-daa8-4cf7-a503-750c266e831f
instrument calibration,2aa426c5-0df1-4a18-9f45-05faac192dc9
mechanical control instruments,fd0034de-a9e4-49f1-a22b-a8ee85ef89e0
tourism office,866a9c1c-8a77-4e85-86fa-fb1ddab5b7b7
board and lodging,f5f85dc8-26b6-41e9-a15c-3fd1451e5b5c
aluminum silos,95f9d5b9-75e8-4a4a-9687-8344e9fb9b93
feeds for birds,8ef7ba1b-cdaa-4a8f-8788-6c75e11b83ef
horse feed,4de4f360-f68f-4f26-a780-f5f07989eaad
pellet granulators,3d7ded19-05c4-4bfe-a66b-63ee33711f61
industrial chains,bc2c67bd-ba75-4421-88fb-f2d2dfc60dd8
road transport - passengers,8dc55ff4-d556-442a-94fe-7847e2c8ee2c
passenger transport by extraurban buses,fb16bb82-cb38-40b9-9104-a4a74e354021
farming cooperative,edab4818-401d-449b-a451-7467e6718973
agricultural systems,923958b0-75b8-4e7a-9eb2-6534e6fe7757
mowing machines for gardening,f3d61c9f-7313-41b3-b96e-70f26edfe184
motorised carriages with wheels and tracks,3b238c22-bbed-46a8-8d88-1ff941869df6
garden strimmers,c3900630-b9c3-4063-a478-5e03c80445f0
storage systems,43b40a01-9813-454c-a068-fd10ea768525
salt spreaders,bd00e7df-cb72-4eb6-94bc-0866c9ee01f5
snowplough blades,b94a2f22-d8b3-486b-ac98-ebbce1771c9f
hydrovor,3b3c9f14-ed9d-4aed-b11b-ebec6b7ce3b3
trench diggers,cf5f6366-1f7d-4b45-8dce-03ff1bc54ee6
automatic corkers,5bc47aa3-176e-49b2-8a76-93963586205c
weeders,d70c2f7a-1bc7-43f4-aa46-50762346c8ff
vibrocultivators,cdddca72-6ee3-4d57-aef2-78c325b0a32f
properties purchased,2fbdd30f-ab2f-451c-8d34-2309828c0d8c
incubators - livestock,d3709fa9-6c54-40c3-bf08-0303bdfedd65
troughs and feeders,73e86c47-0b85-4b2a-b0ab-38c9b919eac3
farm grinding machinery,3bb2a909-a255-47bd-a980-c18b7ee1c2e6
plastics - manufacture and forming,1e639e4a-a0be-4b54-af64-93ffd7eba2ce
diesel engines,4fd797f4-2c02-49dc-b5ed-1def4d635585
diesel engines for farm machinery,e2c3db47-00d4-45c6-853e-d0bb70f08625
industrial motors,6c70e424-9ff5-4ae5-950b-3e4d0f3c2ca5
engine spares,e827efe5-a4c1-48c3-ba8a-2333ffefd887
spatulas and teaspoons,2adf7684-e077-41c4-bd22-4e28ba8a4539
hydraulic and pneumatic components,6c1f167a-091c-4798-aa29-0561c21f8a77
tubes for hydraulic equipment,1902a652-f74d-4a05-b945-2822ccae5b9b
single and double-effect cylinders,8b5adb27-82e9-4bed-bdd4-eb50ffac34f0
electricity generators,2069cd97-ee28-47a6-a228-45390c7d4b3c
hydraulic accessories,90ca58cc-f85b-4ddd-8fee-ae262b91d7c9
systems and equipment for manure removal,32c1f0b4-1d82-4f95-b118-65d57817f831
trasporto uva,7e428ed2-1c64-4c44-a5cd-9fead1b4f564
rotocoltivatori,b735ca53-bbbf-4b46-a801-dbf65307d999
"tractors, caterpillar",81095b90-45cb-4e8c-8270-ebd296c3c1d5
green tourism courses,9815ca21-fc6d-47a6-9be5-19a521e77e45
wellness centre,486bfd0b-e335-42e1-be11-8f7b4d86196b
buying and selling apartments,52950213-ce57-462b-a4cd-51f9226697bd
drone,5f7a64c5-0f0e-48cb-a083-853dbd334bc6
drones for wind farms,a8a2891a-af64-4a76-85c7-a33ee0a80ae2
sludge and sewage centrifugal separators,24b8681d-651f-462b-8c14-d7d320c24e7c
hotel with onsite parking,778e53ad-1dbc-4c4f-b244-1c9e3e98d791
holiday farm guide,4b583205-30a1-4e90-a99c-d5aa141041dd
vacations,8785c695-acc0-4873-a8a5-52204a7b02df
tobacco,00547ea1-1af1-4f0e-9f9d-2f4ad843ee2d
wheels for farm machinery,629a1b4b-2b26-48ab-8164-6586a5c17ec7
country house,fd9e5c49-b679-4089-8215-eb6c4b35df79
agricultural-grade cords,b45a76b6-6eb7-4112-95b0-984384f967d5
foodstuffs,f122cdc5-7768-46a0-a6c3-925c5b42845b
hotels - furniture,5d60d355-9e3f-4a2f-8ba6-eb4c4a232350
items for stables,9027b3c8-b9d4-4dac-b341-a03185934c52
velvet - fabrics,63615fe4-6d5e-4356-8cbb-833b00331bd9
software - business management,1eaa3c57-bbf0-4fe4-b861-b7d2ab200719
"gowns, wedding",45e6959f-7fef-4f92-9c2b-d0d4ec0bb749
ground chilli pepper,931b34d0-8881-4554-a155-37a3332386b6
aniseed,686ce1a0-9a0a-4930-b429-512c049a1ba3
sofas made in italy,af438a67-358c-4a6b-ae87-e0db287ab5ee
fabric sofas,08858fe4-4a10-4559-b85a-2978a5e987a3
fabric living room furniture,90efacb6-4aaa-4f7d-a44b-90db163278f9
custom sofas,94abb516-7cc8-45e4-a64f-94f02297b9dd
leather armchairs,8cd2c9cd-87ac-4801-aeae-7e64a1124bcc
coachbuilding - lorries,d0f84ec9-c142-4e65-8990-6ccde14c5bf1
isothermal covering,21d3b7a4-6ed4-4eef-af0d-f2169997889c
refrigerated semi-trailers,96750263-cc75-4f1b-9ae2-d49dc6159da7
industrial vehicles,40b6ff2b-7b6a-4825-87c7-a7435d862bef
flower transport,a93e5d71-9bcf-4b9c-a60a-b6ace5ee7ca7
isothermal swap bodies,d59dcb4d-da74-4bdb-9a6e-cac9d5b3cb2e
manufacture of glassfibre isothermal bodies,e91582cb-1d98-485c-8942-fc6d26bfa6bd
