products_and_services,products_id
cable installation tools,0a16c117-9a5c-4cea-9145-dbd417159fe7
electrical system assembly,01ce7e56-7df4-44de-b0ce-7dcf772b4d34
precious metals for jewellers and goldsmiths,552c0ff7-6f61-437f-8cba-cb3e06fd86c8
bookbinder board,540b526b-df8e-4173-aea6-bbbc6aca1934
fibre millboard,bdf729d8-5af3-4bbe-be46-a54f624aefdf
wood pulp board,373eb331-ded5-4cd3-b591-a648bac54e80
carton cardboard,683e5d5c-01fe-47be-94d3-84ed5f65798a
box millboard,39cde88c-0a02-44fc-b881-3d8c4e7fd032
cardboards,80f362e7-0227-4a3b-afa8-6562dfb6511d
cardboards for the food processing industry,f9e66edc-2eee-413a-87a0-82818476b3aa
contract cardboard processing,37596d26-6c81-4112-a9d1-b4b96955f9cb
medium voltage transformers,ab043319-d08f-4cf8-9945-6a80c6a0d4d7
reactance,db117b69-52c1-49a8-8a8b-129c04f69ffc
resin transformer,b169c765-aa27-4850-a653-39ff98bf6185
threaded smooth pipes,bf9583d0-72c5-4984-897a-421561212a0b
activated carbon adsorption equipment,f1da9940-3d28-4a23-bd35-39420cdd5712
"activated carbon filters, regenerative",02792ca8-e8f3-4264-83bd-9e96bf811640
activated carbon reactivation,aca99a61-31f9-463e-9d37-ed1d3d36a4a1
ion exchangers,96bf5d2d-ef6b-4e83-840b-e389fc1891fe
fluid filtration,63820cb0-78f4-42e0-ab66-40ae099b9ab7
aptamil baby milk powder,7a229e31-e20d-4437-996f-0eb76fa5cb73
nutrilon baby milk powder,d95f2124-ad14-4446-821b-5728ce73acc6
nido milk powder,0c966ffc-a20e-4f3e-abaa-21a89be1b7b0
hardwood charcoal,80be1698-d158-40d5-907c-4b6c75d063da
heineken beer,ca3d83aa-34ea-4e3c-b0cc-fb0527ab603d
wet salted cow hides,cc7aaf0d-6f3c-425b-8193-5db7f81544e0
unsalted cow milk butter,3e08f7c1-cf17-467c-8edf-896c8b08fb71
manufacturer of oleoresins,6ac4585b-07c6-4a9b-a8c5-08c78b65bcbc
alcoholates and infusions,8d57e0f3-8387-47f3-a7bf-b7cf4327e5cd
orange blossom water,5d215a96-fd62-4584-b987-9a1aaad065ea
natural rose water extract,8efa5b73-2e73-4e69-833d-77a8a3a465a1
extraction of natural raw materials,8d0b134b-a528-42cd-9fc2-1eb61e34d9d5
bourbon vanilla extract,0eaf5459-0153-4853-bdff-559ddc52c401
import-export,6b5fe311-2555-4de0-9e8a-2c0a677e008c
internal pipe cleaning,0c31a915-fe50-4104-bf29-95747f316869
pipe-cleaning systems,426d5def-e266-4add-8310-0abb4bcb925b
steam boilers for dye works,14b8d107-027e-440a-9414-02d0b335d822
parts cleaning devices,cc0236b5-f549-487d-aac2-10ab6f0144e1
jet-clean cleaning,9fcad284-8cfb-4d4e-8d66-b132d2f54993
company films,968cdc4b-b808-4aef-8d61-4be7bd871fb2
company video presentations,b5d83a82-8de2-4d5b-951f-e1fc70e50593
professional videos,9e596872-6566-4fdd-ac40-45d3e693e7fc
neodymium magnets,7f0ba10a-09ea-49cb-8f69-2a6349287286
fruit juice pasteurisation systems,fa963583-606e-46e6-bbe6-a8dfd38e79e8
asistencia técnica calderas,f9c9ac37-752e-44e4-bd3a-291ca654688d
distribution in spanish territory and portugal,78fad60a-997c-428d-9a17-d482b5b55c9b
retailers hypermarkets supermarket chains hard discount,5e93b597-984c-47c1-a173-a1dccf10a9ba
peptide synthesis,db1e2f0e-0cb0-445c-9d57-bc9359c93e40
custom peptides,309e7a3a-e55a-4762-8be7-ab6a242ca117
clinical peptides,23cf70f9-5a0a-4fd3-ae99-a5608f405f67
peptide pools,899a9f9b-8364-412e-af62-fa822f585aa7
anion cleaning,3fe3df6d-347f-48da-8f48-67d29b3b0f6e
formaldehyde filters,38b637a8-2379-47de-83c5-6b7bba1d6e28
corona,7a42dd1e-5b99-4ac3-88a1-63cc1d4d8988
catalytic converter filters,1f165eb1-c2c4-4ecf-9b23-85982a6299c1
wholesale of electrical materials,9f9be03b-06c8-4ff0-8dc7-dbdb236ab0d8
firewood distributor,75941e48-87d5-4788-85b6-c4e5d70c664b
single-tube heat exchangers,6ace0c9a-5b05-482a-a482-4f43e02eec4c
water preparation for humidifiers,d2f9470b-f3a9-4e11-80d7-d320d0d2c13c
nozzles - non-ferrous metal,56bcfb65-b063-47ea-a675-7e8bfbd96c84
filter nozzles,8c88e324-a2f2-4848-aa1f-a74b63a967a1
stainless steel filter nozzles,38f7a815-2bae-4054-ad2a-ff33712e229d
plastic filter nozzles,b4bbffe4-9e03-404e-9284-f6080fd87668
filter mesh,b1cd1172-3787-4275-86b5-443d03e39d2c
duster for gold,37d2c09d-6f3b-4c63-ad76-bcbc1b61d40e
switch mode power supplies,653e8aa9-10dc-4141-b71a-88a6edb92fb8
drilling machines,1e3f5e09-d928-46f1-957c-4d9efa895342
carbide milling cutters,e926e761-234a-40f0-9537-7b39431edf63
quality tools,42060778-597b-4af1-9efb-5d23de575f5a
tool retail,2daed3b2-a187-4b37-9aa3-190f6f788e06
ptfe tubes,688f0c99-48a1-4b0c-998c-e0c432be2a8e
expansion joints made of soft material,26cee8fa-b76e-4d91-915b-95e5925f6e7e
expansion joints for flue gas ducts,c531a49a-5f82-4f15-ac5d-6ccdba2eb619
plants for recovering and recycling base materials for industry from waste,2ee1478e-1047-42d8-a2cf-cfe783257404
crude oil and natural gas - installations,790a3734-63bf-44b6-ba93-0224e732f51e
services for the crude oil industry,f74ea684-24bd-479f-a395-21ac6604e707
crude oil pumps,fd3a2cee-e9b1-4f12-97bf-b797d23af380
white led bulb,c045a463-b36d-4c09-b4f6-9a0999db7b48
scpi,9a4b4d6f-de06-49f6-b748-8bfa9acd9b74
psychological and physical treatment for well-being,f11ddcb2-1549-487b-b009-aa65d7768139
osteoarticular treatments,4fe1ce8c-7cde-4bd7-a541-7eed2481cf5d
mineral water analysis,9301f154-37fa-4d31-b5ed-a5c7430be137
vegetable oil analysis,adf5dc78-7a37-4211-9fb3-61995ecc70eb
electricity meters,1ed01590-0c92-4015-abab-cd5d8e8bf59d
oil and by-products,92ac1569-e99d-4e19-9c90-83515eb4239c
leather mouse pad,a41da11a-e552-4e68-bb6f-abc1e31d93bc
leather promotional products,d9300684-76fd-4404-a839-966a656460c0
luggage tags,3e6ca6cf-49ab-4176-b3a6-943a2a7576ff
credit card holder,bf995cee-e253-4cef-94f7-ac7c80583d03
hot water immersion tank,95cf5ae5-bf45-4a28-8549-57cde95bdb5b
juice concentrate,81631f82-0bab-40a0-9246-c34367a19533
comminuted fruits,ddb89064-19a2-4458-a5bb-6f01fea60e78
pulp cells,05dbd682-1d94-4156-b226-1af7b0bea603
wind turbine alternators,d61edab8-2870-452c-8fde-d424bc1f95b6
alternators for steam turbines,68e60fe5-3d14-41a6-8b18-3f7cb9ab8620
analogue voltage regulators,e6388abe-5b5a-4357-a402-385f33f4bc75
self-braking motors,56333a5e-0dc8-4801-936c-49904e44c3c2
dust chambers,8e927f33-2361-42f6-91da-9f6190d3de0f
charge controllers for solar technology,ded162f8-e0f2-478f-b914-2f16a119e241
photovoltaics,d6051a94-0f40-48a5-94d0-e3b87a377cf7
solar-powered items (small devices),a30b5703-e74c-4d57-8755-c997a0bef637
solar generators,e02325e1-c0f6-4441-ac23-9e6081c2ea5f
mobile solar modules,f990c28a-2162-48e7-a6c1-69aa1fa82a3c
erosion protection systems,e4f7a8c9-d72c-4435-8653-36c12b471275
organic soaps,e96634f0-086a-4ae7-ac0b-446b8283309f
organic care creams,82b1e6c4-e443-4268-b853-38cfcd037d7d
organic booster serums,7fd86081-a754-4ecb-b654-eed6335ff160
organic solid shampoos,8950608d-87b7-4063-bd16-441f4b9503fd
organic bodycare products,19e8daa2-45f6-47fd-9f39-69604cec9401
natural face care,1d78e14a-79cb-48b4-87f5-7671315681c4
organic make-up removers,20d880fc-33e3-4bbc-8788-fbf42bedd5e6
flexible solar panels,a891c8fb-5cea-4865-a26f-41dc6b069c12
distilling equipment,65f15859-f91d-48ec-9fd0-c0521f58df69
independent sewage system,84bbcf29-b0f7-4831-bc13-d9e059ade904
shea butter wholesaler,85187724-cd7d-4b87-a8ca-519788560812
supplier of organic equitable shea butter,696a4fc5-71e9-4643-91e4-86de804f59db
raw plant-based oils wholesale,3414cb65-846d-4315-8dec-deb6e95dbc85
supplier of unprocessed cocoa butter,604a957f-87d2-493f-a253-95d06a5e9313
supplier of african black soap,8e1191e0-49c5-4051-8264-c39cc4268160
virgin coconut oil,445b476a-dbe3-4276-8385-a695c03903a6
hand-crafted soap,87a80033-ae59-40f8-93e4-56c973be1fd7
plant-based butter for cosmetic uses,1229f6f0-f89e-4b7e-8d4c-82c02bc64a82
madagascar coffee,980f08d3-f92f-47f3-ab6c-94c3aa303913
vacuum packed vanilla,8ca49a1e-0b76-4345-865d-f7488f99606f
bulk vanilla,3e541b30-16c0-469b-9ac7-a22159001ff1
bulk madagascar vanilla,828bf277-980c-4155-9c0e-bd9cb3aad019
bourbon vanilla supplier,53f58cf6-c41b-494e-990f-1bba9f921a34
madagascar vanilla producer,e429f86e-5571-4762-a51a-50ddb10328ae
madagascar bourbon vanilla,45fc3e0b-3349-442e-818e-b576f18f0b85
uganda vanilla,6d3cff7d-9aea-449c-a007-ca7898856b29
gas controller detectors and analysers,f522071e-d7a8-4d5f-95f7-b68760a0bec4
sea water desalinators,5a613679-3a26-4bb8-b8fc-ccfbf5da0764
high-precision diamond tools,427e0f53-8ba4-42d1-9463-71ac716bbe39
diamond milling tools,bf7daeec-26ce-4770-a94f-626e17165f54
tools for working aluminium,6ae14f72-a6b3-464a-9e97-4b8940a8e6c8
transformer accessories,41b8cc36-fab6-4433-83f5-6e65d1cde4e1
radiator valves transformers,2e21b05b-8d3b-4899-9b53-b19296cc3cb9
protection devices for transformers,f9ede682-6896-4cc2-8c52-10a4dd7d8d32
tank componentes for transformers,53d7cfef-8ebe-4ea1-915d-02c8413ad6db
prickly pear seed oil,3894c2e8-5a5d-4348-99d7-82a07923788a
tank storage leasing,432a4feb-c780-4654-b296-4d49b3b9c4b6
homogenizers,b31d47a2-e3d8-4c29-b41b-d2d7c38978f5
market research reports,90c75b53-8834-455d-ba9a-86fafae72453
industry research reports,1530470c-70db-451b-8d73-6c1d5239823e
equity research reports,694d615f-6574-41fb-bf57-fb461f103edd
industry intelligence research,18ef6ffa-99cd-4ed0-b325-0eea1c4ec80b
women's high fashion,a0af54d9-eed4-419f-b14c-f8b94b5b6fc6
high fashion footwear,7302bf55-05a3-4078-b4f9-e613a4c30ec2
men's high fashion,55043668-f362-43f4-91c5-2d52152d9937
designer footwear,e3b1783f-1136-457a-9b03-f093d86b860f
burberry clothing,5eecd4df-61e6-4222-a55f-37ae7ec5604d
givenchy wholesale,e9f82400-e6fb-4197-a002-d2114625e50c
designer clothing wholesale,b878cebb-9654-41bd-9106-43dffb88e869
spray adhesives,82e8b202-d49f-4b28-9ba8-ed0588b998b4
mill-turn centre,cacdd3a0-349f-466c-a448-1d9891ac0b34
constant velocity joints,0af8fefe-293b-49f5-82d4-afd948e5f015
suspension,7e3db430-7b9a-4472-9792-4d37023ce9a8
solar air conditioner,793fcc0b-8cb8-4c68-b4b0-5b0f3c288c74
solar boiler,e7db57b5-3b84-40a7-93d6-8f517086f2a6
business advisor,7e4775df-ba7d-44ae-88a5-5b0901eeb314
in separate elements,6b93f895-fde6-4edf-ae73-19f81f1fd955
rock salt,25597528-e2d1-4c48-b79b-8dc529ed12ab
turbine repairs,17500f41-f1f6-457f-a6b3-3fb00cdbbe39
cogeneration units,15d03043-befd-411a-beff-ec674aa00e61
hemp extraction,4f44d85d-c020-4f30-90a9-1f7b62d24f13
toll manufacturing hemp processing laboratory,d7e334fb-c2c3-44ba-9f26-a8b90e2a91d4
laboratory for hemp-related products,4a7ec50b-bc78-4a5a-b2db-cbe23ad86a68
custom hemp processing,59b32410-1ea9-4634-9ac6-608e3fd8691a
hemp and derivative products,c5e28f6e-7499-4ddc-9b17-f13677297460
custom hemp-based products,2888bdcd-c8c4-4da3-aa69-7bb72760b48e
toll manufacture of hemp-based products,d6c68573-4fd4-498e-8543-641f19779897
toll formulation,db95854c-326c-46f7-abcd-308d8a0b38d6
import export of hemp,106540a8-7bc4-43e0-bc72-d7d98a3ed740
industrial refrigeration plant and equipment,26f61e48-7d24-4c80-a55d-a1d0383ae4f8
online food wholesaler,859ca8f1-7ac0-48cf-9e73-cea9582c91de
ir radiator,621b118a-7470-49ba-ac5e-f1afabb19153
thermopile detectors,3aa1f0c4-5c9d-4f99-ba4c-0ef14d075eb2
inclination sensors,4f33a38b-ef60-4da5-8d44-d2bf239476fe
accelerometers,225cbaa8-d3c2-42d5-a3f8-1d5c1d6f4069
ir emitter,c40925b5-e959-4a84-9f09-572760c47ba9
thermopile sensors,83631a5a-977f-4e85-ac24-f69a31f7984f
mems sensors,ace80413-9cb0-4eb0-b435-47288adef064
thin-film radiator,e2cedcf7-05c0-4dff-9b29-72a62e368c2d
capacity sensors (cts),bc404668-4244-41b4-972d-076f231d62f5
dental preparations,e1892da9-30e3-47cf-a416-c4fb28aca8cb
renewable energy,d1418a42-2c2b-4cad-9780-12ac3f8916ef
engineering services,3de4b274-6ff6-4f23-a06a-e2de96b8feed
liquid gas in cylinders,f9982de3-21c6-4d99-afa0-e5dce90c0d0d
foodstuffs wholesaler,80a2880e-570f-4443-8c9a-de78bdd88a9e
remote management,756cfe2d-b487-40f6-bd05-f54fa7b3fb84
design of electric motors and generators,bd266568-14b3-4f68-a4a9-c9c3412ca429
rotating electrical machine engineering,65f6f140-d306-4b4f-bad2-f139c0ebe892
reciprocating engine-driven air compressors,9ee8c252-a5af-4961-bb80-a0f9006cc14c
screw type electric compressors,5c369993-4343-4997-b651-1cc30c164f5b
fitting out mobile workshops on van bases,9a6dfcd9-91fe-4ec9-a764-c74fa7fa5bf3
drawing in of cables,ea50269d-ce8a-44dd-b0ae-b4b63f8d713f
it cabling,02d3daa5-7554-4be2-abf0-5753c4ed686b
protein bars,1390d554-9605-4d27-a3bf-51b8cd442012
commissioned bottling of nutritional supplements,2206a347-f5fc-4d13-adc3-b0f4c40bdd21
in-house bar production,fb04a1aa-28e1-404d-9650-5996b56879a1
pressure pumps,04139ecf-e5f8-49f8-8370-eeb04f3bc176
high pressure accessories,5ba54b73-843d-4a74-b2f8-fd973e43f0f5
hawk,3c90f67d-da7e-45d4-bf92-b7ef0b446b4e
pratissoli,ef2e3bb9-3a72-42b3-aa57-a0df830f326a
interpump,b2f8efc9-d36b-4cd9-93e6-fc702ea0d1a8
fog system,2cf1ed01-c134-49f2-bebd-85b1ebe27256
high-pressure jet cleaners,83f463c7-c666-435d-98f6-f98d3758826a
immersion pumps,8e5954e7-51b6-4185-ae13-eca1c1051e8c
aluminium profiles for conveying technology,1bff8cd2-7d0d-4295-b3bd-e12024320b78
medicinal mushrooms,d8bae9ea-075c-4550-96d1-ce1b1b4145a1
"raw foodstuffs, medicinal mushrooms",6d0eefe7-e89b-43d1-84cd-2856b7e65fb3
vacuum pump,eb3de480-3688-49c5-8eaa-4169e98441bf
mining technology,22717edd-0bfc-4673-94c2-5b5fcbd77173
rotary lobe pumps for the food industry,092a647e-2f6f-4c80-81ba-a6d524adb0c9
rotary lobe pumps (circumferential piston pumps),1f52bd95-cc53-4bd2-8356-e5e7e74f7a4b
oil lubricating pumps,c78f610c-7635-4d4f-ab64-c269d4dee5b0
pumps for the chemical industry,84981d8e-718d-4ab6-85b0-2c008d9caca1
energy sources,8328bf5c-3519-4f11-8a5e-969733d176a0
uninterruptible power supplies ups,bd824f19-32fb-4dfa-a46b-7522796223c8
diesel engines and alternators,05c7f14f-6029-4e0b-948c-2ffa935f4e88
branch choppers,e9f5cb47-0795-4ffd-a395-f789236e69f0
carbon fuel,292ffac6-fd09-4b95-97ef-a787d79ee725
heating fuels,9bbc4a8a-4e2f-4b44-96eb-8221989b39da
liquid fuel heaters,3e4d0167-fb93-48f7-8dde-390d2be24b63
welding gas extraction hoses,ceead387-cdbf-4ef4-8817-d7558bf672ff
"post-combustion systems, catalytic",67a0607b-5de4-4991-8da8-6df3e7d197f9
welding fume filter systems,d38d8f4f-b0b6-4bf5-986c-20db71d85350
particulate matter extraction systems,7ccb465d-c738-4415-8353-045c60fd3047
natural polymers,08d543a6-54c7-467a-b587-9f0c0f455086
import-export of raw materials,588b040b-68ef-43a4-9501-15e0fa01e6ea
calcium carbonate producer,f596c269-c22e-492b-8401-72ae67b96801
supplier of water treatment solution,43c91993-a72c-4254-9f96-243214c1b4d1
natural water softening solution,5c33fb20-f652-465a-9ff9-0b54c6629830
natural swimming pool treatment solutions,7baa75cb-e038-4655-9b46-70b729f4db42
distribution panel boards,9a1e1ad3-bb05-41d7-ba56-de779d44ba08
mounting and inspection of printed circuit boards in small series,468fdc2c-c885-4377-95b2-e228f60b5dd4
low-voltage industrial electrical systems,94085236-5c9e-4144-b7b6-8f328c4b03da
electronic control systems for machinery and plant construction,1f404fc0-f9f4-454d-8887-ec3cb4f6aa2d
assemblies for industrial electronics,79cad8b0-c170-4359-af23-1c7178609ada
automatic control systems,0b1cadc7-1a42-4e74-accf-c8a7fc3d5efe
measuring and locating services,fe07c54e-c12c-4181-add5-0ba9bfa5e44e
ecological water purification,2e1137da-c08f-46ce-92bc-e309f37b7174
smart limestone management,25ff015a-d594-400e-91c7-a753bdc960ca
ecological anti-scaling,145c7491-637d-4520-b7a0-b9bef9a89598
water unit,cc828bab-96e3-4c81-8ab9-f1984c90c31a
water vitalisation,a67a01c4-9d53-40ad-8210-2636e21bba11
ecological water treatment,7f5760b3-c010-472a-b984-a16585eb793c
high water filtering,61438fef-cb11-414e-9e37-6ac2a54fbeb6
distribution of honey,af63e6b5-4d41-4a34-b9fa-358bec1e9c14
distribution of honey from andorra,71baa321-b91f-419f-bdc8-0bbbde34b22f
honey distributor,33e7e962-6a4e-4a9c-9f05-8023c967ae8f
distributor of honey from andorra,09a42328-83a8-4f3d-84a0-ec80a56e3591
wine grapes,6119254b-f0a7-47bb-863d-c62f50336c11
fruit wine,addad7fa-bac3-4b99-b3c1-cf2d903ea952
olive charcoal and briquettes charcoal,4670312f-705a-4d51-8ef7-4fa47322dca6
olive pits biomass,ba673368-30e6-411c-bd6b-57230cdeac5c
wood lump charcoals,acc8edf1-f02b-48db-9c9e-679cb45fde5e
olive pellets,8d660e4d-8907-4c34-b812-c3692a81c73e
electronic rat control,a50382fb-6508-408c-a2ae-227ac2aedb07
producer of writing instruments,bbfec7bc-f15d-42dc-8965-07961db02c2f
writing instruments,b4bec5ad-df1d-4e13-98e2-9b6138403edc
chronometers,1b61327e-360f-4464-a164-53a1fdb4c5e1
time switches,20bb3a36-b93d-4bb6-8267-2bd28c2f5662
men's and women's fashion accessories,f48fbce0-8569-4c74-9d39-3d1de4b1c9ba
advice on refrigeration techniques,40ed7f4d-c8ad-4ba5-8275-cf848afbbad9
industrial process optimisation,e9148086-c911-4b7e-aa59-c71f84dcd54a
membrane filters,b8306eae-93b1-4de6-86d5-d38f4498c25f
fireplaces for heating,d22d89e5-c747-4c7f-8e18-c344aea2dedc
automatic pellet boilers,89d59385-823b-48a8-9b43-d1a149f504ae
sustainable/environmentally-friendly/ecological packaging,7125e51b-fbfe-4299-bb74-b50120fdb359
stand-up pouches,fd5f0d42-c973-4756-b705-9056ba838cd8
flat-bottomed pouches,42bb9bec-c23f-4322-806e-3065434a0e5d
side-gusseted pouches,d3d004f8-4148-4eee-82ae-81e714c36a0c
doypack/doybag,7bf1a56c-66de-4b8e-b9b7-44639de68bb2
pouch/pouches,de7ee264-25ff-4f5f-a703-bbf89f6dcddf
kraft paper/paper packaging,9fc10329-8673-4e0e-9450-fdaa1eb0cfd3
vibrating screens for the food processing industry,83ac4b66-b537-4aa6-8112-523367c129fa
screen frames,26be63d3-2585-4203-b348-23c6b922b5b7
ultrasonic cleaning systems for filters,d91a5804-e874-42b1-8f84-0b3dacf86007
strainer,3e58720b-4659-4c76-b538-45466ce62e23
fruit and juice powders,9f574d84-4fe4-4ab4-afad-37038f35b18b
propolis extracts,5ebd41a1-1782-482f-8595-bd236db58f8a
"extracts for food supplements, animal feed, beverages",64e364a6-3c25-400b-b5ac-f27e83d067e1
contract extraction,3c9d2f73-9bf6-4d2b-9549-acf638f00386
fresh plant pressed juice powder,6e382d76-0cf1-48f5-8e03-1031a7a22591
wheat germ extract powder,7b291153-ba36-441a-b2f3-e9817bb791ea
protein hydrolysate,64a97970-b8df-4a24-8428-2ee88ed58639
tablets sponge,6c941275-947e-4223-b0e7-cfe2e07574b3
textil,4b241e93-383a-4887-bc1f-f540d9fe211e
stock,47a73809-2eb9-4484-b068-14cfcacb86f6
vertical bucket elevators,ef21a741-6225-426c-b8f0-cdd45be6fd08
hard wood charcoal,2e18052c-32d9-4179-9639-20cc0008aa9f
proximity switches,404148ad-1c60-4798-9dc7-663869254b96
water well drilling systems,842a3de2-b44e-4d6d-b3f1-1dc712d5e37d
sub-horizontal draining,a5478b1f-4e69-45f0-81ed-720e7fc1f97b
offshore drilling services,b3e5fa04-717e-49e3-8ac3-a16ab4a8ba25
ozone therapy,5e132868-59c1-485f-b83e-1db34c32ac0c
anti-inflammatory products,34d5da32-fd42-45eb-94ab-296822d07f33
internet - service providers,e89f1ddb-87d2-4fa9-aee1-b8a77380a6b3
zollabfertigung,a915aef6-6006-47bf-bc7a-26e1eef1eecd
verzollung,91e11472-eadc-469d-a750-f89f6785d5b9
import und export,1c3d9efd-bace-4511-bd38-f85de75df835
handel,ce9551de-0933-4955-82bd-d36def1b59b1
liquid circulating chiller,7a9461e9-9525-4e9d-9860-76b10339badd
cryostats,a847f55a-023f-4141-bd67-65101c04c445
refrigerated circulators,99ce6f55-cecc-4f14-ae6e-2f21fa01d46e
temperature control systems,c27dc605-87e9-48e7-aac1-c80cdf2961d9
fine and performance chemicals,d5e9a660-d061-445d-a8f3-ae0c367a09e5
active pharmaceutical ingredients,a64d3735-6b7f-4179-818b-87edd1e37d36
essential amino acids,101b1cb9-d3c0-4ad2-9dba-212742209d9d
ondulators,0f744033-72e6-4e4c-804d-86c70f533514
car-grade gas,52185a7e-7ab0-44fa-ac7a-360e6210d145
pool,68bb8def-8c5b-4409-8fa5-47e2aef83069
suction,c1eb8609-13d9-4497-ba1a-44f8feb6e0b0
vit b 12,0043932a-b719-4e4c-bf8f-a4e3763d038f
k2 vitamin,68d27772-1038-45d5-b156-2222f8494019
anti-oxidants,9de7e975-ca56-4b56-bb19-e2567fde0ffc
agriculture and livestock,2efc4f87-bfe0-4e09-9d1b-f7ce6c215286
chicken beef pork fish meat,8dba3e90-2673-4795-92d7-c6bfa5098831
export import,5d4fb375-50f0-48a9-a96b-80ff5c3b2832
food stuff spain portugal,0e3a77d5-dd3c-4f09-a52e-65d3a4ff995f
hydrotherapeutic massage - equipment,1e12ab06-d21f-4b48-91e4-1321fe783b8f
thermal water treatment plants,e8207137-d712-45b7-b7df-20d8a77da1d0
water filtering,71cf3a1e-743c-4967-999e-9e9e42c22525
filter systems for swimming pools,8e0a684e-5ce6-425a-ac52-51a1e2fca6ae
filters made from polytetrafluoroethylene (ptfe),38b8376f-cbf7-434d-ab06-3a232b1e0161
development of thermoelectric devices,2b7f3d4f-3c16-425f-9fc7-8b958b8e95e0
air-to-air heat exchangers,bfce7c6f-93bf-452e-aa47-0da30e6d6e0a
peltier elements,faa78b6d-5492-48e7-a8ab-99f7d1280d1f
thermoelectricity,8fbde833-cebd-4da8-8c60-cec4661a1aa3
thermoelectric generators,e1a71aa4-a3dc-48ee-baba-68a1338bd30b
thermoelectric gas generators,8994f7e2-2074-45ff-819b-0564c0c18443
thermoelectric self-contained current sources,6e619d46-3b6f-4a5b-9ff1-a00f23ffee89
starches and saccharification products,202c4ad8-d547-401e-8100-7161a37558c8
"gelling agents, thickening agents",d28ac01f-8f4c-441f-a9fd-8591773d9bc7
