,products_id,products_and_services
366,fd0034de-a9e4-49f1-a22b-a8ee85ef89e0,mechanical control instruments
367,866a9c1c-8a77-4e85-86fa-fb1ddab5b7b7,tourism office
368,f5f85dc8-26b6-41e9-a15c-3fd1451e5b5c,board and lodging
369,bc2c67bd-ba75-4421-88fb-f2d2dfc60dd8,industrial chains
370,fb16bb82-cb38-40b9-9104-a4a74e354021,passenger transport by extraurban bushes
371,edab4818-401d-449b-a451-7467e6718973,farming cooperative
372,f3d61c9f-7313-41b3-b96e-70f26edfe184,mowing machines for gardening
373,3b238c22-bbed-46a8-8d88-1ff941869df6,motorist carriages with wheels and tracks
374,b94a2f22-d8b3-486b-ac98-ebbce1771c9f,snowplough blades
375,5bc47aa3-176e-49b2-8a76-93963586205c,automatic workers
376,2fbdd30f-ab2f-451c-8d34-2309828c0d8c,properties purchased
377,d3709fa9-6c54-40c3-bf08-0303bdfedd65,incubators - livestock
378,73e86c47-0b85-4b2a-b0ab-38c9b919eac3,troughs and leaders
379,3bb2a909-a255-47bd-a980-c18b7ee1c2e6,farm grinding machinery
380,1e639e4a-a0be-4b54-af64-93ffd7eba2ce,plastic - manufacture and forming
381,e2c3db47-00d4-45c6-853e-d0bb70f08625,diese engines for farm machinery
382,6c1f167a-091c-4798-aa29-0561c21f8a77,hydraulic and rheumatic components
383,8b5adb27-82e9-4bed-bdd4-eb50ffac34f0,single and double-effect cylinders
384,2069cd97-ee28-47a6-a228-45390c7d4b3c,electricity generations
385,486bfd0b-e335-42e1-be11-8f7b4d86196b,weakness centre
386,52950213-ce57-462b-a4cd-51f9226697bd,buying and selling apartments
387,a8a2891a-af64-4a76-85c7-a33ee0a80ae2,drones for wind farms
388,24b8681d-651f-462b-8c14-d7d320c24e7c,smudge and senate centrifugal separates
389,778e53ad-1dbc-4c4f-b244-1c9e3e98d791,hotel with inside parking
390,8785c695-acc0-4873-a8a5-52204a7b02df,vacation
391,00547ea1-1af1-4f0e-9f9d-2f4ad843ee2d,tobacco
392,629a1b4b-2b26-48ab-8164-6586a5c17ec7,wheels for farm machinery
393,fd9e5c49-b679-4089-8215-eb6c4b35df79,country house
394,1eaa3c57-bbf0-4fe4-b861-b7d2ab200719,software - business management
395,931b34d0-8881-4554-a155-37a3332386b6,ground chill pepper
396,af438a67-358c-4a6b-ae87-e0db287ab5ee,sofas made in italy
397,08858fe4-4a10-4559-b85a-2978a5e987a3,fabric sofas
398,90efacb6-4aaa-4f7d-a44b-90db163278f9,fabric living room furniture
399,94abb516-7cc8-45e4-a64f-94f02297b9dd,custom sofas
400,8cd2c9cd-87ac-4801-aeae-7e64a1124bcc,leather armchairs
401,d0f84ec9-c142-4e65-8990-6ccde14c5bf1,coachbuilding - worries
402,21d3b7a4-6ed4-4eef-af0d-f2169997889c,isothermal covering
403,a93e5d71-9bcf-4b9c-a60a-b6ace5ee7ca7,flower transport
404,e91582cb-1d98-485c-8942-fc6d26bfa6bd,manufacture of glassfibre isothermal bodies
405,1b4581ce-bb2f-4e4b-acad-29fa1ab06207,sacred art - religious items
406,87bf6078-d54b-41de-a914-f799c1b82dab,flowerpots-holder
407,663f78bd-6603-42eb-902d-b8ce62d7896d,fountain
408,7a42a90f-8d31-4c41-8580-d3de6b413702,artistic wells
409,7584f845-3dcf-4c53-9d6a-cef705fb0d27,porcelain flowers
410,2ee9de21-fb9a-4112-82de-7244cb716a8f,panel wire
411,3867786f-fff4-42da-bf15-05200f51ec07,metal flower stands
412,2d41bb54-ee67-405d-89f3-c9366929c155,internal combustion engines
413,5c08453a-98a2-42f3-98f3-2573df3b5e04,wall sciences
414,962de121-13ee-4284-ab4f-29d709d53e72,boat trailer
415,713fec4e-a972-4a02-bfd4-0c309b6a0c8a,handling of goods - motorized vehicles
416,f3cfa311-d54c-4293-a269-c5a72c04bd47,wines - spain
417,1d7dc6fc-ce7a-4a9b-9341-15faf59f98f6,detergents for cleaning traitors
418,fd7fe6e4-01f1-48e0-95b3-712e44e3b69d,pick-axes for motorist cultivates
419,8bf8c1e7-aa1d-4b63-ad7e-ed47a16aa6fd,turning filling of mechanical components to drawing
420,9d24e840-706d-4e15-bf8b-8b7737495713,metal and plastic machining turning filling to drawing
421,5f44b01b-9870-4be0-970a-205d32fb5e89,and machining turning of non serious parts to drawing
422,52c030c8-a7a4-4ced-aaa1-e4032b86feb7,forestry ulcers
423,541478fc-3ed1-4132-99b3-5bc8e3708b46,sawing benches
424,a0093fd1-cd22-4319-9f13-2d518214757d,"engines, internal combustion"
425,b4a341c2-8970-438b-a2ef-9941c1e153a0,"bicycle, accessories and parts"
426,136cb939-ff21-4194-aa1f-a6e43a0d434a,portable tools without motor
427,5d64603c-a9b2-4280-a524-3049800d4988,"machine tools, metal shaping - parts and accessories"
428,86263410-a2f5-49b8-aedc-20054a02dcc7,professional assembly figs
429,ae7e0f20-70b4-45c0-b694-af314f88bb9c,axles for trailer
430,d2036e8b-83e9-47cf-b37f-31c229106232,motor vehicle axles
431,0dadd7b6-877e-44b3-9ad6-5aec1bed4e8d,galvanised clamps
432,733baf98-4ddd-4eaa-8dff-5bb7772e0cab,gas horses
433,64e1e4ba-d7c5-4193-94e5-c29032145007,put horses
434,402a7392-db2a-4db8-b26c-c13552653036,agglomeration and emulsification machines for the food processing industry
435,f99cb3d7-19ef-45ce-a977-fd279193f77f,horizontal and vertical centrifugal pumps for water systems
436,971be7ec-8c75-4584-8491-45f8d0223aba,stirred for the chemical industry
437,df7480ca-91c7-4127-8dd8-7834820405cb,mechanical stirred for water systems
438,a4996ceb-6afe-4bf6-a9a7-78a516a58b6f,complete water purification systems
439,9dbb2c59-81bf-4a57-aeaf-dc6d63060ed3,water softening - systems and equipment
440,9a6a82ff-96e7-40a7-b10c-39c772f2115c,software
441,4f653955-40b9-4776-831f-aedcb3976eea,chestnut wood posts
442,1ad9db02-efa6-4212-a8ad-89f3e91642ee,tapping bucket for lift trunks and carriers
443,282fce2d-cd2f-41d4-a11a-e2612f980fca,chestnut wood
444,b7d75fd4-060b-4c60-8a37-5c9f6ed40b1b,civic and social associations
445,4e719251-52f6-4155-8a39-46a249617c9d,precious wood logs
446,5ef5ceae-d23d-49b3-bf7d-ac7e91d76ab9,audience rating
447,1a7e698d-3d57-4329-9a7e-71a58af78e12,coffee beans
448,efb9a3fa-d1e3-451c-927e-1faa0ba865ce,coffee blinds
449,97ec6908-1f4e-4f9e-aedb-9e02fe8c5720,chocolate bars
450,340d3fb1-c447-4eab-bf80-f2ba95d24f7b,industrial extraction systems
451,54ac6c16-3237-4724-9c52-1aac26d94c90,grounds maintenance
452,bcf5ca16-db02-4849-9d3f-2ab849945a6c,anti-foaming agents for water treatment
453,3800f885-256a-4b4c-85f8-5a27981b4098,wastewater treatment plants
454,bc39b7bb-5004-4923-aa1d-f395cc4e5132,building and equipment inspection
455,19200fe3-8ded-46cc-b600-5554dab4ace1,electroplating - machines
456,db2dc99d-5f4a-44af-bf79-cf21f1dd2574,bubbles for fumes and gases
457,4bb93f46-e9c8-41a5-a2d1-a0536b93b893,cooper goods and extract fan
458,8821e227-68e9-4e3d-abba-d039357e079e,plants and equipment for the preparation of cocoa and production of chocolate
459,0b802d62-721c-4310-b67c-f8c838dc7d29,systems and equipment for the production of chemicals for fanning
460,3556d1a4-0f22-456a-9591-6d89542b02d5,electric water theater
461,3c79ed5b-1bb4-43b6-b0a5-468af2fe67f8,wholesale industrial technical articles
462,2d7f83d1-913a-402b-9fee-461b231511c5,refrigeration systems and equipment for the beverage industry
463,ab9f023a-6a2f-4fd3-9893-fb858513ab64,fresh basil
464,685d784c-e80c-4042-9ae4-415ab12387cb,pumps for rotation peasants
465,5fac4f32-c1d8-42d6-bf7c-53171433efed,wished heads
466,36f93b92-5d93-4c8a-8105-6db33c5060e0,tank heads
467,247d8722-9fb4-4420-99bc-cc0568b24116,flagged heads
468,aaadb652-89e0-414a-8ffd-7af4735acd65,air treatment
469,543d6a14-cd58-43a3-a341-bf1d0f84e824,wet paint coating plants
470,772438c8-30c7-4ada-b23e-33c79e8dd9ba,emergency converted
471,b4c9583d-1ea3-4595-bfaf-ea1e60d983af,rectified
472,d0a0c4c6-f616-43b5-aded-f2c7adbe07ab,pharmaceutical products for various systems
473,29312aa8-9021-448c-b6b7-87a99fed6bc0,anti-asthmatics
474,fa4c7b98-7432-4bd0-a3a0-08e6c0a262b1,primary pharmaceutical products
475,821523f9-b33e-4061-96ec-7e09527c9ab9,mechanical flinging machine
476,563f43de-9d61-405a-98ca-919721faf253,hydroelectric installation
477,f337627b-de72-4a11-9391-f27104a5dc65,furniture for institutional kitchens
478,4b60c1be-3956-4c64-be54-65b32a7cbb65,turkey projects
479,1140aa5c-00c0-40eb-ad38-d954235a5172,organic chemistry consultant
480,7714f948-b3d9-434c-b0cf-6b42e9810d8d,household electronic air cleaner
481,b5a9a782-9bbd-4452-936e-17d536763990,hydroelectric power stations - installation and equipment
482,8eeb4405-55dc-4ced-b9a4-1a0347649401,custom-made sugar-coated sweets
483,39737590-9159-4517-b6b9-c5fff1833a35,industrial ventilator systems
484,346d98b4-17d9-4ecb-bf8d-8e9bc679f12d,plants wedding fumes
485,8d564be2-e3df-461f-a7c2-4d5e3bc3d42b,tidal power plants
486,b04d95f9-789f-42f1-831a-e6ea2516edad,biomass plants
487,d9c98b21-ecd1-48dd-927c-6ef8c0cf9b75,plants and equipment for the production of acids
488,1b883d2d-9d8b-4616-b099-e9b1ae05b24d,verbal products
489,0cf00f65-58b6-4496-b3a2-4d5d74bcb341,phytotherapy products
490,c288114b-2e09-41a7-9f24-b5f84cd206bb,articles for personal well-being
491,0e4bcf85-30dd-4dc0-927e-b035f17cb4ea,beauty items
492,87ce65db-8ebf-4d5b-a18b-76f46ee68238,dehumidification systems
493,6dc5bd72-59c8-4191-9f40-132eea0ea37c,"machinery and equipment, used and unconditioned"
494,9444e1ab-d4bd-49b2-8b36-aa84551a5670,drying plants
495,176c1cd7-00b9-4391-b117-dc115f85c965,composing plant
496,fea18918-e1df-43c0-8405-da19970c5142,readable cheese plant
497,dd670728-9185-4d82-9ff8-01b2c8e674d1,fresh cheese production solution
498,e9b364d1-0fa9-44ca-b85d-3e799cacd167,cataphoresis painting plants
499,279440e9-149d-4458-a6a4-77c223ada812,refrigeration plants for ice-cream production
500,de1da623-f25d-4ae7-a94a-f9788748c198,refrigeration plants for wine
501,14be8d65-4362-4fd0-9dc8-c0faa80d74db,advice on laying out play areas
502,04c16220-e8e0-4956-9323-86a976bf644c,plastic toys for outdoor play
503,92667c36-75f7-48af-91d4-2689cfbb2f3d,centralized extraction systems
504,ec661091-becf-4002-b482-13ef7ab84ec2,mould manufacturing plants
505,d065d7c0-125a-447e-b9f5-e37b8e45b6de,cooling accessories
506,457f8b69-9edd-4b92-a938-cd945bd6bd81,electric fan for industrial use
507,541f55e5-e9b2-4737-877f-f4193b34c6e8,cold room repairs
508,6d77d12d-cd8b-4e7a-8373-877a995427ae,apparatus for pharmaceutical laboratories
509,cb6be40a-dcf9-49da-8bd4-ac4c60349f5a,kitchen goods for communities
510,175c6ff4-e4b9-47b5-99ae-ad251b9c5516,installation of air conditions
511,3e7f5a7e-85d6-4945-961c-1e64af6beddf,smoke and dust extracts
512,ef5e2b01-b885-46ec-b573-2d498c5884bf,distilling - machinery and equipment
513,06d37307-b933-4e8d-b517-d1bb2301ba92,light bulb
514,fc6d96c7-cba5-4f29-b5b2-e84b0a63b6f0,housewives of plant origin
515,9d124a6a-5172-458e-817f-3313852ae1cc,agricultural work
516,45e3c6bb-a265-4bc4-b554-12024a32a90e,supply and transport of water
517,2d0046d0-5b54-43cf-91ec-2bc2a406edba,"cold rooms, cooling systems"
518,8e18680b-995a-44e9-95b9-01a4a49b90b5,industrial suction
519,b12d362d-f490-4125-b953-a62d1b4e6524,heating system installation
520,7b50883d-ef11-4c91-b55a-9172aac81f35,heating plant installation
521,fa95139b-9cfb-4e2a-99d4-b152a1841458,air conditioning and ventilator systems for buildings
522,ce5d160e-819d-447e-889b-4f8cd52323c0,gas-fired boiler
523,7e1295a2-7eeb-4027-bd2e-3005042b1070,twisting and spinning - machinery and equipment
524,a83bd6e2-b367-4415-a4de-b92ae723e34b,air torturing machines
525,58f36d83-02a4-4dc7-87d4-423f33628024,screening plants for rubbish composing plants
526,c5464164-c337-49db-9a95-b8009903e051,crushed for the building trade
527,19301ad4-4c83-4203-91ed-6da96ae73a66,industrial fire prevention systems
528,36e5a985-7d41-4d9a-b9f9-26ffc23f40a6,fire-prevention system
529,d363498f-0913-4fc2-b16a-97a5e4b5815a,vertical storage tanks
530,1bcc112d-b77e-45ea-b29f-3c38304353e8,bias degeneration plant
531,3427c706-f06a-4016-a1c9-2b3ce5d1e259,refined
532,b5e55d0d-d7c8-44a7-9b41-cd70d1b27711,measurement instrument testing
533,5833f649-657c-4807-853c-795838b2bd5f,installation of suction systems
534,6f103bb2-28d5-437e-b168-1a90102edc95,wire forming
535,0fb9129e-1080-4a4c-9c62-7cd1e65f0793,rooms for parties and receptions
536,9f0df41d-3298-41ea-881e-b693f23ba8fe,function room rental
537,d778875a-f431-4f18-9a92-680dec6c70e3,pyogenic installation for ultra-freezing
538,7cc4420e-2c18-4326-94a4-18fb3d994705,technical gases
539,d56ec4f9-b5d1-45a4-a980-adbe08b513cc,biomass water theaters
540,72f7bb6f-fe2f-4efb-bb51-15da67df5acf,on-board machinery electrical systems
541,f2ff961d-53cf-4609-8b49-65d428771f43,adaptation of plants
542,96261341-6707-4851-b6b0-b82497ee552f,equipment for the pharmaceutical industry
543,b6a9f822-7252-464d-922c-9af820792e8c,accessories for extraction systems
544,e4b18eab-907f-4c64-827f-40b6976af1bf,air ventilator systems for domestic use
545,d6b57ac8-d1db-44e9-b4e4-57eb90c7d818,compressed-air installation
546,71fce7c5-671e-4217-94ba-de25e36c2100,internet - access provides
547,f8137dd9-dfc8-415f-8c7b-4f345b091443,information system consultation
548,c7108eaf-5f8e-4a22-b10b-cd259a8a2865,engineering for air pollution purification plants
549,0057136b-d4d4-4c05-ac1b-4cfca4d16517,land improvement advice
550,51b38092-6f1f-41ed-8e3d-f8a2914f476f,tray dealers
551,e8e5cfe8-7db7-40f8-a713-59a1c113031d,biochemistry - products
552,d1fdc1b0-fbea-41b2-bcb8-9fd7a10e0cf4,furnaces and hot air orders
553,b5139068-9036-458b-84fc-4f1eb5998853,naval shipyards
554,06501c25-08c0-420a-bfb3-7166f59e0d58,industrial system and equipment advice and design
555,252699df-2401-454a-abee-aa4c0052110c,"technical consultant on domestic, commercial and industrial building maintenance"
556,36b1de04-a5c4-4a1b-baf4-66143a7470b8,community furniture
557,9ca29485-bde1-4bd4-8b5b-12ac0e302970,schools and institutions facility design studies
558,bb253db4-f8fc-4863-9b39-782ede35e0f5,cooking plant and equipment for the food and preserves industry
559,79d1e1bc-9115-4d83-af9f-9e0cf1bb7fed,"systems and equipment for producing preserves, marmalades and candid fruit"
560,e1408699-dd78-4b90-b7c9-d7bd9b104237,blast achilles
561,20473590-8fd9-481e-81a1-c672eeb69dc0,"refrigerator cabinet for shops, bars, restaurant"
562,994778ee-cb0d-4bda-8261-24f1d5bc9df5,cold food display cases
563,cc94acf1-f7b5-4de2-be25-538058ff4335,refrigeration plant and equipment seals
564,585ca927-07a0-4168-8a76-6623135e535e,silence for refrigeration plants and equipment
565,a0234ce9-f1a0-4faa-bed2-e80a61f2a6c2,refrigeration plant and equipment times
566,ea50b668-4552-472b-b8c9-e36a7e4c2310,installation of plants for the food industry
567,406cb1fb-3678-4031-a281-7bafb77d3281,wine and beer caps and equipment
568,0b151ff3-b23f-48d5-8943-802224d7f472,crossflow filters
569,141ea323-76f7-4ace-8123-ed7282b1ee85,wholesale of machines for geology
570,758d8d4a-5e99-486c-a294-4c228e951604,refrigeration plant and equipment filters
571,7d8a9ac2-0453-4d6b-9672-9154c685204e,marketing - research
572,36107c98-5c76-4227-966d-290d4da3807e,tools for floriculture and gardening
573,62d3245e-4633-4818-b5c7-e115ac00c0d1,hoes for floriculture and gardening
574,b119addb-b026-4466-90fb-5510c6b73c51,painless steel - cutlery
575,1da3ee79-3984-456c-b05f-785c8ed86ad6,painless steel cutlery set
576,7ab3feef-835e-4f30-827f-209b4eb9fe0f,painless steel tableware
577,3fade751-1032-4fb2-948c-4e56cbc3c9eb,painless steel cooking utensils
578,1ab0150e-cf0e-4fb7-9065-217f7252cd89,professional knives
579,1649e5cc-88de-4fa4-ab75-07c02709b3bc,machine tools for metal sawing
580,6b53b893-7928-4c8b-bd62-b35326afaea4,industrial boiler rental
581,58d0398f-9f0e-43a2-9b3f-7b53c7c10d0c,low-pressure boilers
582,c4f49b56-0d26-4e4d-a0f0-76608238b9c6,boiler assistance
583,9cf66d5d-fbf0-41b7-be0e-06ebe61f2382,air leaders for autoclave
584,f958befd-345a-45d3-a6ce-bb984623b3a1,regulating and control valves for equipment and systems
585,161c3106-d396-423f-a645-257bbb118571,fire fighting pump assemblies
586,9d3fa4a6-708c-460c-93d8-f8134efc9823,purified for water treatment
587,caea2c7e-342f-4463-9f65-3f177cffaab5,wastewater treatment products
588,7d77c37e-e503-43b7-aac9-c07de6331a46,chemical water purifying plants
589,ce82e8ee-fabc-474a-8107-0b3d6f2fb74a,screens for waste water faltering
590,74dd112d-1950-4da9-9399-beeb253f4714,complete systems for the treatment and biological conditioning of water
591,0959ce5b-76d1-4b1e-a6ec-77a6e6b53a76,chemical dealing services for atmosphere pollution removal systems
592,eb6e4287-b55d-40db-9959-0ca526bf780b,household air cleaner
593,67be702a-a737-47a1-b53d-9d57d73ae530,plant for crushing inert stone
594,06e7ee80-21c7-476b-9e65-b63f2dccb751,household water purified
595,f3dd1e4c-91b8-4232-bb30-2c6764a160bc,water softening plant maintenance
596,057c08d8-3dab-44a6-bceb-3dd28872e74f,chemical additions for the food and canning industry
597,2145c212-456c-4e3f-9feb-5aee681e3944,urban run-off water treatment
598,03f1209d-0799-47e7-8c2a-e4740498fd68,water disinfection plants and equipment
599,340cad2e-a853-42d9-bfb8-90044077f85e,water treatment plant maintenance
600,1ff1373f-f548-4e95-b77d-bd2295da6114,pumps for water systems
601,05eeae89-4308-4bdf-863d-dc52ad0eac35,"water demineralization using physical, thermal and magnetic treatment"
602,ec07950c-46c6-4050-ac23-530c3c5e3355,chemical cataclysms
603,4f08f51a-b293-4586-bdd4-eb9810d82001,"plants for physical, thermal and magnetic water treatment"
604,9c4d3ac0-c119-4763-bf32-e4b29d7719e3,drainage of land and contaminated water
605,28ecfff6-e6ed-4c4d-b73d-d201cdc7bd52,wall-fitted boilers
606,75eb1ae9-9296-4554-b1fb-6b88f15d88d5,high power transformer
607,c7fbfe79-aaf9-4844-9726-04019a0f6cac,three-phase transformer
608,c123a438-4491-4e77-a724-34e270daa157,isolation transformer
609,f232ad4d-35db-4586-84fc-a5653d49ae8b,transformer repairs
610,f7e9c72b-f3f3-4185-9954-721425fdfa29,thermal separation
611,861628d6-0c80-4a0f-89b6-855699561e4b,mechanical shaping
612,34bd1509-1ee2-4985-a611-6837cbbd8c74,nitric acid and sulphuric acid processing
613,6a951df7-ddb4-48f8-bc46-3ce046ba574c,nitric acid and sulphuric acid concentration
614,90178424-8858-4c69-a20f-3c101d269c75,not absorption
615,acc3aeb2-7db5-47c0-80ed-679589a53b5e,safety analysis and harp studies
616,a901a907-9bd6-4ca1-84f8-6fd9a358c9a4,classified advertisements
617,32032fdd-5795-4f9f-b8db-a68697ceaa3f,solar heating systems
618,e3324d9c-2faa-48ec-b111-fb703770c691,degeneration and district heating systems
619,38423958-333c-4216-8b3d-7d0228191efd,feelings for fruit growing
620,7829a2b9-6efd-4935-9b95-9baa2021afb5,wintry nursery
621,c9cb0a7c-0a57-4dbd-a501-21d782aa8bda,assistance for independent senior citizens
622,c2280449-ebbd-42a2-bf7e-f98ce199ee62,day care for children up to age 3
623,14522e7c-2fa1-4de3-ac35-b60e88a617b9,plastic waste
624,2a5bbc22-f644-42b7-9274-61413a7281df,scrap plastic recovery
625,f6e0f5d3-de6b-4105-982c-a76bdb5a0cfc,machining of plastic materials
626,0f732b00-60a3-4e6f-9fcd-105f296e8de7,thermoplastic granules
627,a2460b74-12eb-49e3-8680-d982667927d8,production waste recovery
628,41c1e1b0-af80-4f87-b8a6-bdee59a601ab,agglomerated corks
629,2539a7c4-657a-4a80-beef-bd9bf45a383c,small/medium bottles
630,10183001-0613-4ec4-9d6b-cabc6fb0d8b9,materials for sealing and protecting packing
631,beadf474-1886-49f5-9462-20eec421ee4a,synthesis caps
632,8a49dcdc-d0f9-4247-97a6-0808e3b48eac,twist caps
633,bcd4c050-e45a-43f0-9f70-aa4f87ef44c1,plastic material recalling
634,eb984d5b-f09a-4dfe-9d3c-1d578edae4fc,recycle plastic
635,394a2a1b-5acf-480f-a0b9-4e50d1065d6f,recycle polyethylene terephtalate
636,46e52691-9946-46be-b291-c681568c2f6a,lope recalling
637,07bae73d-adf5-4f01-9963-dd20a25dd0cd,hope recalling
638,88e5eefc-f74f-40b0-8868-3923bb5714a7,plastic tank
639,a5ec1871-323f-4c5d-ba36-87d53e36df8d,plastic flanks and container for perfumed and cosmetic
640,0fe80abd-7cd9-44dc-b6e4-8159c769bbf3,food-grade plastic flanks and container
641,bb5b208c-2462-47c1-97da-50c614cd361b,forward scarves
642,4fde2e94-140d-459d-bffa-3bb70a61d752,production of leather belts
643,4813ea83-4ec3-4775-bc43-bae2cca89308,leather bags and accessories
644,f201aa7f-d050-4382-80b5-b01896a41a81,steel production
645,c355e36e-e0b9-4d6d-aa04-82603cae8611,forging and presses automatic
646,83add93b-5b00-47ac-8b2d-2a6a18961f21,pet technology
647,f281701f-12df-4454-903d-4d6f7704ad28,close to the centre
648,a599b54d-f41f-47b4-b8b8-ee5ac223d93d,seasonal letting
649,3ef6d168-a9b8-48b7-99d2-73914c614f9f,bags for carrying pets
650,2bc8cc5a-7048-4787-91a8-85aa57bcf895,products for ornithology
651,256a8df6-405c-4447-88e3-f7dcbd3e7dd0,bottles caps
652,40fc6679-6b4f-453d-ae83-4e28b674f345,plastic closure for packing
653,0c6d49eb-7902-4fd9-a98e-04671935a05a,town centre
654,0120f746-cbb8-419d-ad54-8a1b87236ac2,wild bear specialise
655,69e1b667-732b-4654-bd2a-10a6b6e302f3,plants and equipment for slaughtering pigs
656,caa99386-e460-4dd7-b419-bfdbd35b5fc2,turkey roast
657,b1ffe00d-9955-43c4-92b8-c0f48e52aeb6,sheets of lead
658,47656d92-24f2-4228-a4b5-e098f2f3aab9,lead work
659,38da29c0-d707-41b6-9679-1008240c191f,whole roast pig
660,e2e9d877-72f8-4028-a376-8d85aa1cc3c2,meat bothering
661,be549a3e-5409-49cd-8724-eac06027d108,halted products
662,6a803c50-d0f3-407a-abd0-3648eada84fe,ham curing
663,b8eeef72-1055-42ad-a048-29caa9faea32,pork transformation
664,b38f1417-f459-4691-8455-452f1a84735b,clothing for new-born babies
665,e988bd16-034f-4d86-bb71-8d7da9f4af92,leather for the garment industry
666,ce58a374-b47f-4caa-ac9e-1dfdc729668f,plants and equipment for the production of fruit bellies
667,5bb59978-207a-49c3-98ac-f7e1a6e62e47,organic body-care products
668,09904273-cbdc-426a-a75b-37f23d92e875,organic hair-care products
